genre_name,subgenre_name,provider_name,subgenre_percentage
Film,Animation,VOX,0.03157695266517903
Film,Drama,VOX,0.029283885324018096
Film,Familiefilm,VOX,0.010799758411065365
Film,Fantasy,VOX,0.040090272224251926
Film,Gyser,VOX,0.007927478089918965
Film,Komedie,VOX,0.14004457464010228
Film,Musical,VOX,0.007011186940160729
Film,Romantik,VOX,0.004292921514399223
Film,Science Fiction,VOX,0.09119280442408761
Film,Thriller,VOX,0.03354951305948835
Nyheder & Aktualitet,Aktuelt,VOX,0.027850307747161126
Nyheder & Aktualitet,Magasin,VOX,0.15172143415373518
Nyheder & Aktualitet,Nyheder,VOX,0.10373211925453311
Nyheder & Aktualitet,Samfund,VOX,0.7166961388445706
Natur & Videnskab,Natur,VOX,1.0
Underholdning,Underholdning,VOX,1.0
Kultur & Historie,Kultur,VOX,1.0
Sport,Ridning,VOX,1.0
Nyheder & Aktualitet,Aktuelt,DR 2,0.008952842541023617
Nyheder & Aktualitet,Magasin,DR 2,0.9646231152762021
Nyheder & Aktualitet,Nyheder,DR 2,0.0038083280859196778
Nyheder & Aktualitet,Politik,DR 2,0.015356794902193844
Nyheder & Aktualitet,Samfund,DR 2,0.007258919194660705
Serier,Drama,DR 2,0.5671998161703035
Serier,Komedie,DR 2,0.05339400856792796
Serier,Krimi,DR 2,0.2083079775452023
Serier,Miniserie,DR 2,0.027837810362578964
Serier,Thriller,DR 2,0.14326038735398727
Film,Action,DR 2,0.07315261952665825
Film,Animation,DR 2,0.0025246815894063223
Film,Dokumentar,DR 2,0.03801750066437269
Film,Drama,DR 2,0.4986747347377758
Film,Fantasy,DR 2,0.021455446970866834
Film,Komedie,DR 2,0.08439416003519662
Film,Krig,DR 2,0.032061081002836965
Film,Krimi,DR 2,0.03994969721106445
Film,Musical,DR 2,0.003795534428785728
Film,Romantik,DR 2,0.019228788161940815
Film,Science Fiction,DR 2,0.0064777556477983245
Film,Thriller,DR 2,0.10360229302696157
Film,Western,DR 2,0.07666570699633564
Dokumentar,Dokumentar,DR 2,0.01062153238117558
Dokumentar,Kriminalprogram,DR 2,0.022827643709912544
Dokumentar,Musik,DR 2,0.022006158764592096
Dokumentar,Raportage,DR 2,0.07721712846120286
Dokumentar,Samfund,DR 2,0.8673275366831169
Fritid,Hobby,DR 2,0.04758778915841909
Fritid,Hus & Have,DR 2,0.050073735017095715
Fritid,Madlavning,DR 2,0.3219722234760908
Fritid,Rejseprogram,DR 2,0.5803662523483945
Kultur & Historie,Arkitektur,DR 2,0.04939084230448004
Kultur & Historie,Civilisation,DR 2,0.12344155009413658
Kultur & Historie,Film,DR 2,0.006244831152935796
Kultur & Historie,Historie,DR 2,0.5232237284707352
Kultur & Historie,Kultur,DR 2,0.17026774414404255
Kultur & Historie,Kunst,DR 2,0.004414580138435996
Kultur & Historie,Magasin,DR 2,0.05066261082290037
Kultur & Historie,Religion,DR 2,0.07235411287233352
Underholdning,Quiz,DR 2,0.1489249221312907
Underholdning,Talentshow,DR 2,0.014695985946136404
Underholdning,Underholdning,DR 2,0.8363790919225729
Reality,Docu-soap,DR 2,0.6166969278201313
Reality,Reality,DR 2,0.38330307217986875
Musik,Andet musik,DR 2,0.6878996147538952
Musik,Jazz,DR 2,0.018383473360966563
Musik,Klassisk,DR 2,0.1246267328654451
Musik,Opera,DR 2,0.023239265371191982
Musik,Populærmusik,DR 2,0.013687863276253476
Musik,Religiøse sange,DR 2,0.1321630503722477
Livsstil,Kendisser,DR 2,0.6687550724677822
Livsstil,Livsstil,DR 2,0.3216671633851127
Livsstil,Sundhed,DR 2,0.009577764147105037
Sport,Anden sport,DR 2,0.025827940993530665
Sport,EM,DR 2,0.12816424130473436
Sport,Fodbold,DR 2,0.4388280066833702
Sport,Generelt,DR 2,0.044628085171169764
Sport,Håndbold,DR 2,0.1985398968173275
Sport,Ishockey,DR 2,0.00470072507886691
Sport,Ridning,DR 2,0.09174009185289832
Sport,Rugby,DR 2,0.005991849738823178
Sport,Sejlads,DR 2,0.0019341865986922274
Sport,Sportsdokumentar,DR 2,0.014206560798146703
Sport,Sportsmagasin,DR 2,0.0198912584510599
Sport,Tennis,DR 2,0.025547156511380283
Natur & Videnskab,Natur,DR 2,0.8244140099057272
Natur & Videnskab,Teknik,DR 2,0.13071172380272839
Natur & Videnskab,Videnskab,DR 2,0.044874266291544396
Humor & Satire,Humor,DR 2,1.0
Børn & Ungdom,Familieserie,DR 2,1.0
Serier,Action,V Series,0.13551370652060313
Serier,Drama,V Series,0.38642041801661425
Serier,Fantasy,V Series,0.011073331053069962
Serier,Gyser,V Series,0.001318871079609695
Serier,Komedie,V Series,0.14582769205676588
Serier,Krimi,V Series,0.29313730787989345
Serier,Science Fiction,V Series,0.0006677490000095011
Serier,Thriller,V Series,0.026040924393434108
Reality,Docu-soap,V Series,1.0
Dokumentar,Dokumentar,V Series,0.42650570282292766
Dokumentar,Kriminalprogram,V Series,0.014702495666824236
Dokumentar,Samfund,V Series,0.5587918015102481
Kultur & Historie,Historie,V Series,1.0
Fritid,Antikviteter,TV 2 Fri,0.2559933258987879
Fritid,Hobby,TV 2 Fri,0.026125943688010578
Fritid,Hus & Have,TV 2 Fri,0.6435945118545873
Fritid,Madlavning,TV 2 Fri,0.0403014915649253
Fritid,Rejseprogram,TV 2 Fri,0.033984726993688964
Reality,Docu-soap,TV 2 Fri,0.3697842900322948
Reality,Reality,TV 2 Fri,0.6302157099677052
Livsstil,Kendisser,TV 2 Fri,0.002549293507309294
Livsstil,Livsstil,TV 2 Fri,0.9793903093517471
Livsstil,Sundhed,TV 2 Fri,0.018060397140943575
Underholdning,Quiz,TV 2 Fri,0.11796520059428507
Underholdning,Talkshow,TV 2 Fri,0.030472303714295462
Underholdning,Underholdning,TV 2 Fri,0.8515624956914195
Dokumentar,Raportage,TV 2 Fri,0.25599552016107247
Dokumentar,Samfund,TV 2 Fri,0.7440044798389276
Serier,Drama,TV 2 Fri,0.2865566658956808
Serier,Miniserie,TV 2 Fri,0.7134433341043193
Natur & Videnskab,Miljø,TV 2 Fri,0.006361577246825704
Natur & Videnskab,Natur,TV 2 Fri,0.5977597914755679
Natur & Videnskab,Teknik,TV 2 Fri,0.0690992600168711
Natur & Videnskab,Videnskab,TV 2 Fri,0.32677937126073536
Film,Action,TV 2 Fri,0.03731569871048026
Film,Dokumentar,TV 2 Fri,0.013619973855298662
Film,Drama,TV 2 Fri,0.28565122596640846
Film,Familiefilm,TV 2 Fri,0.04671284427408883
Film,Komedie,TV 2 Fri,0.37010344084556157
Film,Romantik,TV 2 Fri,0.2276215995663598
Film,Thriller,TV 2 Fri,0.018975216781802414
Nyheder & Aktualitet,Aktuelt,TV 2 Fri,0.22363986542852934
Nyheder & Aktualitet,Magasin,TV 2 Fri,0.7763601345714707
Kultur & Historie,Historie,TV 2 Fri,1.0
Børn & Ungdom,Familieserie,TV 2 Fri,1.0
Humor & Satire,Humor,TV 2 Fri,1.0
Sport,Sejlads,TV 2 Fri,0.2753659742035751
Sport,Sportsdokumentar,TV 2 Fri,0.7246340257964249
Børn & Ungdom,Animation,Nickelodeon Nordics HD,0.0021378938849035793
Børn & Ungdom,Blandede bolcher,Nickelodeon Nordics HD,0.002870538967506947
Børn & Ungdom,Børneserier,Nickelodeon Nordics HD,3.3715127725225265e-05
Børn & Ungdom,Familieserie,Nickelodeon Nordics HD,0.0015145795697495154
Børn & Ungdom,Skolebørn,Nickelodeon Nordics HD,0.9875902834982623
Børn & Ungdom,Småbørn,Nickelodeon Nordics HD,0.005852988951852413
Serier,Fantasy,Nickelodeon Nordics HD,0.4564747579087245
Serier,Komedie,Nickelodeon Nordics HD,0.5435252420912755
Film,Animation,Nickelodeon Nordics HD,0.006655645490263435
Film,Drama,Nickelodeon Nordics HD,0.011876579397481402
Film,Familiefilm,Nickelodeon Nordics HD,0.543760209937214
Film,Fantasy,Nickelodeon Nordics HD,0.03346618257863135
Film,Komedie,Nickelodeon Nordics HD,0.31526591130551973
Film,Krimi,Nickelodeon Nordics HD,0.08897547129089013
Musik,Populærmusik,Nickelodeon Nordics HD,1.0
Underholdning,Talentshow,Nickelodeon Nordics HD,1.0
Nyheder & Aktualitet,Aktuelt,RTL HD,0.0818191831523635
Nyheder & Aktualitet,Magasin,RTL HD,0.7492390928898125
Nyheder & Aktualitet,Nyheder,RTL HD,0.15486671230677657
Nyheder & Aktualitet,Politik,RTL HD,0.0010351378672030418
Nyheder & Aktualitet,Samfund,RTL HD,0.0016624989265747723
Nyheder & Aktualitet,Vejret,RTL HD,0.009898970491622581
Nyheder & Aktualitet,Økonomi,RTL HD,0.0014784043656469988
Serier,Drama,RTL HD,0.203624814123762
Serier,Komedie,RTL HD,0.0966212117671598
Serier,Krimi,RTL HD,0.30856378899901266
Serier,Miniserie,RTL HD,0.009711168597676113
Serier,Sæbeopera,RTL HD,0.3706073900806349
Serier,Thriller,RTL HD,0.010871626431754494
Underholdning,Quiz,RTL HD,0.10368190829408296
Underholdning,Talentshow,RTL HD,0.0007891641653975362
Underholdning,Talkshow,RTL HD,0.03884997829782006
Underholdning,Underholdning,RTL HD,0.8566789492426994
Humor & Satire,Humor,RTL HD,1.0
Reality,Docu-soap,RTL HD,0.02955836663781967
Reality,Reality,RTL HD,0.9704416333621804
Dokumentar,Kriminalprogram,RTL HD,0.03106870605027328
Dokumentar,Raportage,RTL HD,0.1600511871121785
Dokumentar,Samfund,RTL HD,0.8088801068375482
Film,Action,RTL HD,0.19745986162166254
Film,Animation,RTL HD,0.16247482822789996
Film,Drama,RTL HD,0.07122947413466234
Film,Familiefilm,RTL HD,0.08992651213181772
Film,Fantasy,RTL HD,0.08941543509655214
Film,Gyser,RTL HD,0.01599118621058727
Film,Komedie,RTL HD,0.2006658132341236
Film,Kortfilm,RTL HD,0.0013745164266357316
Film,Krimi,RTL HD,0.0404415555178732
Film,Musical,RTL HD,0.005574057106232945
Film,Romantik,RTL HD,0.060319583559851994
Film,Science Fiction,RTL HD,0.02188904066952972
Film,Thriller,RTL HD,0.04323813606257082
Natur & Videnskab,Miljø,RTL HD,0.024820441755530394
Natur & Videnskab,Natur,RTL HD,0.950532337383604
Natur & Videnskab,Videnskab,RTL HD,0.0246472208608656
Fritid,Antikviteter,RTL HD,0.1306706812194204
Fritid,Madlavning,RTL HD,0.6398103123823862
Fritid,Rejseprogram,RTL HD,0.22951900639819345
Kultur & Historie,Film,RTL HD,0.0822272018748336
Kultur & Historie,Historie,RTL HD,0.0013891932024775548
Kultur & Historie,Kultur,RTL HD,0.011195800480493453
Kultur & Historie,Magasin,RTL HD,0.9051878044421954
Sport,Basketball,RTL HD,0.00861917617994103
Sport,Fodbold,RTL HD,0.8005776639721752
Sport,Motorsport,RTL HD,0.08839733216147048
Sport,Sportsdokumentar,RTL HD,0.002620144480882906
Sport,Sportsmagasin,RTL HD,0.09978568320553034
Livsstil,Forbrugerprogram,RTL HD,0.052735015138684976
Livsstil,Kendisser,RTL HD,0.6404440913003255
Livsstil,Livsstil,RTL HD,0.2938368712049941
Livsstil,Sundhed,RTL HD,0.01298402235599538
Musik,Andet musik,RTL HD,0.7663401752082086
Musik,Populærmusik,RTL HD,0.23365982479179132
Børn & Ungdom,Animation,RTL HD,1.0
Kultur & Historie,Historie,Viasat History HD,1.0
Natur & Videnskab,Natur,Viasat History HD,0.45415402204823535
Natur & Videnskab,Teknik,Viasat History HD,0.5458459779517647
Dokumentar,Samfund,Viasat History HD,1.0
Film,Dokumentar,Viasat History HD,1.0
Livsstil,Kendisser,Viasat History HD,1.0
Underholdning,Diverse,TV 2 Charlie,0.0063471761100811165
Underholdning,Quiz,TV 2 Charlie,0.38697396179659593
Underholdning,Talentshow,TV 2 Charlie,0.10550558653126975
Underholdning,Talkshow,TV 2 Charlie,0.20274539102824438
Underholdning,Underholdning,TV 2 Charlie,0.2984278845338088
Serier,Drama,TV 2 Charlie,0.27210295960277175
Serier,Fantasy,TV 2 Charlie,0.0012140748302606975
Serier,Komedie,TV 2 Charlie,0.09078196114005266
Serier,Krimi,TV 2 Charlie,0.6303877442631579
Serier,Miniserie,TV 2 Charlie,0.0018785953594764888
Serier,Thriller,TV 2 Charlie,0.0036346648042805403
Musik,Andet musik,TV 2 Charlie,0.34646386290146824
Musik,Klassisk,TV 2 Charlie,0.21107962012185788
Musik,Populærmusik,TV 2 Charlie,0.4424565169766739
Livsstil,Kendisser,TV 2 Charlie,0.9405779755361822
Livsstil,Livsstil,TV 2 Charlie,0.059422024463817814
Reality,Docu-soap,TV 2 Charlie,0.01293399675680959
Reality,Reality,TV 2 Charlie,0.9870660032431904
Film,Action,TV 2 Charlie,0.09610326523732848
Film,Dokumentar,TV 2 Charlie,0.002378688835731337
Film,Drama,TV 2 Charlie,0.0821389604613849
Film,Familiefilm,TV 2 Charlie,0.11746745630569932
Film,Komedie,TV 2 Charlie,0.3734127665624295
Film,Krig,TV 2 Charlie,0.0011739860630329715
Film,Krimi,TV 2 Charlie,0.2609028332407022
Film,Musical,TV 2 Charlie,0.029394126863426507
Film,Musik,TV 2 Charlie,0.006175753400573332
Film,Romantik,TV 2 Charlie,0.006637732589782774
Film,Thriller,TV 2 Charlie,0.024214430439908657
Dokumentar,Kriminalprogram,TV 2 Charlie,0.10755507740504272
Dokumentar,Musik,TV 2 Charlie,0.6918778854410499
Dokumentar,Samfund,TV 2 Charlie,0.20056703715390742
Humor & Satire,Humor,TV 2 Charlie,1.0
Børn & Ungdom,Familieserie,TV 2 Charlie,1.0
Nyheder & Aktualitet,Aktuelt,TV 2 Charlie,0.1257416739696378
Nyheder & Aktualitet,Magasin,TV 2 Charlie,0.8742583260303621
Kultur & Historie,Historie,TV 2 Charlie,0.7174338222896645
Kultur & Historie,Kultur,TV 2 Charlie,0.28256617771033554
Sport,Håndbold,TV 2 Charlie,0.9074855693267105
Sport,Sportsmagasin,TV 2 Charlie,0.09251443067328947
Nyheder & Aktualitet,Magasin,DR Event 1,0.9866854487144845
Nyheder & Aktualitet,Nyheder,DR Event 1,0.00038704216952917
Nyheder & Aktualitet,Politik,DR Event 1,0.012927509115986393
Dokumentar,Raportage,DR Event 1,1.0
Natur & Videnskab,Natur,Viasat Nature HD,0.9948701312217497
Natur & Videnskab,Videnskab,Viasat Nature HD,0.005129868778250301
Reality,Docu-soap,Viasat Nature HD,0.0006636673971065305
Reality,Reality,Viasat Nature HD,0.9993363326028935
Dokumentar,Samfund,Viasat Nature HD,1.0
Kultur & Historie,Historie,Viasat Nature HD,1.0
Fritid,Rejseprogram,Viasat Nature HD,1.0
Sport,Anden sport,TV3 SPORT,0.06751870891070165
Sport,Baseball,TV3 SPORT,0.00017089225416805655
Sport,Boksning,TV3 SPORT,0.0008941813599983343
Sport,Ekstremsport,TV3 SPORT,0.00030465711154993526
Sport,Fodbold,TV3 SPORT,0.4988748102749295
Sport,Generelt,TV3 SPORT,4.763830612878131e-05
Sport,Golf,TV3 SPORT,0.014272744193549928
Sport,Håndbold,TV3 SPORT,0.09677546168970738
Sport,Ishockey,TV3 SPORT,0.02903487167857484
Sport,Motorsport,TV3 SPORT,0.09403435448792231
Sport,Ridning,TV3 SPORT,0.0006738105974211839
Sport,Sportsdokumentar,TV3 SPORT,0.005762055730267526
Sport,Sportsmagasin,TV3 SPORT,0.18504384199414212
Sport,Sportsnyheder,TV3 SPORT,8.550201494228746e-05
Sport,Vintersport,TV3 SPORT,0.006506469395996126
Underholdning,Underholdning,TV3 SPORT,1.0
Dokumentar,Samfund,TV3 SPORT,1.0
Serier,Drama,NRK 2 HD,0.34088700445646314
Serier,Komedie,NRK 2 HD,0.003717802490181482
Serier,Krimi,NRK 2 HD,0.6273134385477737
Serier,Miniserie,NRK 2 HD,0.009991213893417337
Serier,Thriller,NRK 2 HD,0.01809054061216441
Fritid,Antikviteter,NRK 2 HD,0.1826346533764767
Fritid,Hobby,NRK 2 HD,0.03783545036130038
Fritid,Hus & Have,NRK 2 HD,0.4543604436738441
Fritid,Madlavning,NRK 2 HD,0.08750481008068493
Fritid,Rejseprogram,NRK 2 HD,0.2376646425076939
Dokumentar,Dokumentar,NRK 2 HD,0.02103005530025541
Dokumentar,Kriminalprogram,NRK 2 HD,0.03727237734438697
Dokumentar,Musik,NRK 2 HD,0.19769224031660743
Dokumentar,Raportage,NRK 2 HD,0.020021619002890418
Dokumentar,Samfund,NRK 2 HD,0.7239837080358598
Livsstil,Kendisser,NRK 2 HD,0.4163281189863241
Livsstil,Livsstil,NRK 2 HD,0.4816996091377939
Livsstil,Sundhed,NRK 2 HD,0.10197227187588201
Nyheder & Aktualitet,Aktuelt,NRK 2 HD,0.058857225282104166
Nyheder & Aktualitet,Magasin,NRK 2 HD,0.03333355439644796
Nyheder & Aktualitet,Nyheder,NRK 2 HD,0.8335353297543215
Nyheder & Aktualitet,Politik,NRK 2 HD,0.052808109479296886
Nyheder & Aktualitet,Samfund,NRK 2 HD,0.0021114290735576463
Nyheder & Aktualitet,Økonomi,NRK 2 HD,0.019354352014271835
Underholdning,Quiz,NRK 2 HD,0.07224022218269201
Underholdning,Spil og Lotteri,NRK 2 HD,0.03165239637112571
Underholdning,Talentshow,NRK 2 HD,0.10068347295156051
Underholdning,Talkshow,NRK 2 HD,0.07593469835985
Underholdning,Underholdning,NRK 2 HD,0.7194892101347717
Sport,Anden sport,NRK 2 HD,0.2060019347790814
Sport,Brydning,NRK 2 HD,0.0013399628004933434
Sport,EM,NRK 2 HD,0.021278233446237606
Sport,Fodbold,NRK 2 HD,0.23780364630330356
Sport,Motorsport,NRK 2 HD,0.005484885487024802
Sport,Ridning,NRK 2 HD,0.006221720478989723
Sport,Sportsdokumentar,NRK 2 HD,0.0937670408901863
Sport,Sportsmagasin,NRK 2 HD,0.0029715518091846718
Sport,Svømning,NRK 2 HD,0.002299763555107777
Sport,VM,NRK 2 HD,0.13595996879202066
Sport,Vintersport,NRK 2 HD,0.2868712916583702
Kultur & Historie,Arkitektur,NRK 2 HD,0.017800068103702535
Kultur & Historie,Civilisation,NRK 2 HD,0.046507797092636013
Kultur & Historie,Film,NRK 2 HD,0.00021095219523755888
Kultur & Historie,Historie,NRK 2 HD,0.47435010121147764
Kultur & Historie,Kultur,NRK 2 HD,0.27177674486438835
Kultur & Historie,Kunst,NRK 2 HD,0.07295690520107846
Kultur & Historie,Litteratur,NRK 2 HD,0.002313963277389766
Kultur & Historie,Magasin,NRK 2 HD,0.08605872935158894
Kultur & Historie,Religion,NRK 2 HD,0.02802473870250076
Musik,Andet musik,NRK 2 HD,0.2089340153981295
Musik,Country,NRK 2 HD,0.1288020401153796
Musik,Danseband,NRK 2 HD,0.010363950261549357
Musik,Folkemusik,NRK 2 HD,0.0008692982696101228
Musik,Jazz,NRK 2 HD,0.004485548676143841
Musik,Klassisk,NRK 2 HD,0.1338840915377157
Musik,Magasin,NRK 2 HD,0.06366621985951411
Musik,Opera,NRK 2 HD,0.001069905562597074
Musik,Populærmusik,NRK 2 HD,0.42177379400062615
Musik,Religiøse sange,NRK 2 HD,0.026151136318734593
Natur & Videnskab,Miljø,NRK 2 HD,0.06648350377791523
Natur & Videnskab,Natur,NRK 2 HD,0.7711181704137496
Natur & Videnskab,Teknik,NRK 2 HD,0.11948126651211997
Natur & Videnskab,Videnskab,NRK 2 HD,0.04291705929621515
Reality,Docu-soap,NRK 2 HD,0.7001510991396664
Reality,Reality,NRK 2 HD,0.29984890086033356
Film,Dokumentar,NRK 2 HD,0.13935645154118642
Film,Drama,NRK 2 HD,0.4171850065955565
Film,Komedie,NRK 2 HD,0.05386124134796377
Film,Kortfilm,NRK 2 HD,0.037918274385032286
Film,Musik,NRK 2 HD,0.3381297274330687
Film,Western,NRK 2 HD,0.013549298697192319
Børn & Ungdom,Blandede bolcher,NRK 2 HD,0.04325894838787781
Børn & Ungdom,Børneserier,NRK 2 HD,0.06432347362898995
Børn & Ungdom,Familieserie,NRK 2 HD,0.8924175779831323
Humor & Satire,Humor,NRK 2 HD,1.0
Dokumentar,Samfund,Animal Planet HD,1.0
Reality,Docu-soap,Animal Planet HD,0.34317246705660176
Reality,Reality,Animal Planet HD,0.6568275329433982
Underholdning,Underholdning,Animal Planet HD,1.0
Natur & Videnskab,Miljø,Animal Planet HD,0.03872194780659409
Natur & Videnskab,Natur,Animal Planet HD,0.9612780521934059
Livsstil,Sundhed,Animal Planet HD,1.0
Fritid,Hobby,Animal Planet HD,0.054817869377123796
Fritid,Hus & Have,Animal Planet HD,0.161016052932062
Fritid,Rejseprogram,Animal Planet HD,0.7841660776908143
Kultur & Historie,Kultur,Animal Planet HD,1.0
Reality,Docu-soap,TV3 MAX,0.6021491952630701
Reality,Reality,TV3 MAX,0.39785080473692985
Natur & Videnskab,Natur,TV3 MAX,1.0
Sport,Anden sport,TV3 MAX,0.03299753746004864
Sport,Baseball,TV3 MAX,0.0007101268104959809
Sport,Ekstremsport,TV3 MAX,9.114864577356048e-05
Sport,Fodbold,TV3 MAX,0.7580435128574208
Sport,Generelt,TV3 MAX,4.088288725313411e-06
Sport,Golf,TV3 MAX,0.003978950233678514
Sport,Håndbold,TV3 MAX,0.0651675214468084
Sport,Ishockey,TV3 MAX,0.0033283241231226533
Sport,Motorsport,TV3 MAX,0.02794361618546494
Sport,Ridning,TV3 MAX,6.391473571523884e-05
Sport,Sportsdokumentar,TV3 MAX,0.007683357990622738
Sport,Sportsmagasin,TV3 MAX,0.09374099780792403
Sport,Vintersport,TV3 MAX,0.006246903414199208
Kultur & Historie,Historie,TV3 MAX,1.0
Dokumentar,Samfund,TV3 MAX,1.0
Fritid,Motor,TV3 MAX,1.0
Underholdning,Underholdning,TV3 MAX,1.0
Nyheder & Aktualitet,Aktuelt,TV3 MAX,1.0
Sport,Golf,V Sport Golf,0.9829318426787014
Sport,Sportsdokumentar,V Sport Golf,0.003039130190901101
Sport,Sportsmagasin,V Sport Golf,0.014029027130397576
Reality,Docu-soap,Sat1,0.4712267251159718
Reality,Reality,Sat1,0.5287732748840281
Fritid,Madlavning,Sat1,0.9410203948030528
Fritid,Rejseprogram,Sat1,0.05897960519694718
Underholdning,Quiz,Sat1,0.038201244610368494
Underholdning,Talentshow,Sat1,0.004265054067319243
Underholdning,Talkshow,Sat1,0.05607271817432345
Underholdning,Underholdning,Sat1,0.9014609831479888
Dokumentar,Kriminalprogram,Sat1,0.11930721214727233
Dokumentar,Raportage,Sat1,0.05395555946032022
Dokumentar,Samfund,Sat1,0.8267372283924075
Film,Action,Sat1,0.362882656611125
Film,Animation,Sat1,0.05576632182565932
Film,Dokumentar,Sat1,0.002500388603347641
Film,Drama,Sat1,0.07138879663943903
Film,Familiefilm,Sat1,0.046947069440929315
Film,Fantasy,Sat1,0.16317364712360524
Film,Gyser,Sat1,0.017449157052782594
Film,Komedie,Sat1,0.12878570988042976
Film,Krimi,Sat1,0.011591623572540706
Film,Musical,Sat1,0.002142017912300359
Film,Musik,Sat1,0.000550326590618627
Film,Romantik,Sat1,0.006231107969134255
Film,Science Fiction,Sat1,0.07245264899618516
Film,Thriller,Sat1,0.05813852778190298
Serier,Action,Sat1,0.07867192038556207
Serier,Drama,Sat1,0.26922353196733195
Serier,Komedie,Sat1,0.06421653686261225
Serier,Krimi,Sat1,0.5670819666245962
Serier,Miniserie,Sat1,0.016339734065848145
Serier,Romantik,Sat1,0.0004797012663596234
Serier,Sæbeopera,Sat1,0.0006002540659759232
Serier,Thriller,Sat1,0.003386354761713891
Nyheder & Aktualitet,Aktuelt,Sat1,0.07018807547159094
Nyheder & Aktualitet,Magasin,Sat1,0.585547918446491
Nyheder & Aktualitet,Nyheder,Sat1,0.33907119397758045
Nyheder & Aktualitet,Politik,Sat1,0.004820058543609238
Nyheder & Aktualitet,Vejret,Sat1,0.0003727535607283889
Humor & Satire,Humor,Sat1,1.0
Kultur & Historie,Film,Sat1,0.0010516629420270803
Kultur & Historie,Historie,Sat1,0.1278874720652031
Kultur & Historie,Magasin,Sat1,0.5855203540598571
Kultur & Historie,Religion,Sat1,0.28554051093291266
Sport,Fodbold,Sat1,0.9595300777276405
Sport,Generelt,Sat1,0.016499653343307687
Sport,OL,Sat1,0.0008025224005346908
Sport,Sportsdokumentar,Sat1,0.01435839544574088
Sport,Sportsmagasin,Sat1,0.005601481605839818
Sport,Sportsnyheder,Sat1,0.003207869476936388
Livsstil,Forbrugerprogram,Sat1,0.09719492011584482
Livsstil,Kendisser,Sat1,0.7032391942240749
Livsstil,Livsstil,Sat1,0.10018390409561971
Livsstil,Sundhed,Sat1,0.0993819815644606
Nyheder & Aktualitet,Aktuelt,SVT1,0.11837127661320114
Nyheder & Aktualitet,Nyheder,SVT1,0.5166830372330554
Nyheder & Aktualitet,Politik,SVT1,0.04856115312178366
Nyheder & Aktualitet,Samfund,SVT1,0.31163573072807854
Nyheder & Aktualitet,Økonomi,SVT1,0.004748802303881287
Underholdning,Quiz,SVT1,0.01761891268064878
Underholdning,Talentshow,SVT1,0.09605571097249113
Underholdning,Talkshow,SVT1,0.18463504205966486
Underholdning,Underholdning,SVT1,0.7016903342871953
Film,Action,SVT1,0.03903970292515171
Film,Animation,SVT1,0.003568469653467288
Film,Dokumentar,SVT1,0.011293163972192015
Film,Drama,SVT1,0.44655841661131135
Film,Familiefilm,SVT1,0.04058589957580936
Film,Fantasy,SVT1,0.010945990750138907
Film,Gyser,SVT1,0.0035609790116622885
Film,Komedie,SVT1,0.21426311932836742
Film,Kortfilm,SVT1,0.007552289386485592
Film,Krig,SVT1,0.022941512548046758
Film,Krimi,SVT1,0.08056081113316066
Film,Musical,SVT1,0.00563668792980812
Film,Romantik,SVT1,0.013091478802104574
Film,Science Fiction,SVT1,0.004256166650837512
Film,Thriller,SVT1,0.07569938460171596
Film,Western,SVT1,0.020445927119740474
Serier,Drama,SVT1,0.45854455256832816
Serier,Fantasy,SVT1,0.02794898197571306
Serier,Komedie,SVT1,0.06329325846299924
Serier,Krimi,SVT1,0.4150998001830554
Serier,Miniserie,SVT1,0.00501268604567389
Serier,Sæbeopera,SVT1,0.024297646165527716
Serier,Thriller,SVT1,0.0058030745987024835
Livsstil,Kendisser,SVT1,0.25207176222490485
Livsstil,Livsstil,SVT1,0.6274085037630086
Livsstil,Mode,SVT1,0.0201706723568559
Livsstil,Sundhed,SVT1,0.10034906165523064
Sport,Anden sport,SVT1,0.0728622593086493
Sport,Basketball,SVT1,0.006803606053433325
Sport,Bordtennis,SVT1,1.596628025329742e-05
Sport,Curling,SVT1,0.03072301267878231
Sport,Cykling,SVT1,0.02766454626080931
Sport,Fodbold,SVT1,0.20918239252356466
Sport,Generelt,SVT1,0.015013910759422799
Sport,Golf,SVT1,0.002336217501732079
Sport,Gymnastik,SVT1,0.003651675636803387
Sport,Håndbold,SVT1,0.0128157241165756
Sport,Ishockey,SVT1,0.10431061303346581
Sport,Motorsport,SVT1,0.012213958060581448
Sport,Nyheder,SVT1,0.01296711530985027
Sport,Ridning,SVT1,0.03554541273599384
Sport,Sportsdokumentar,SVT1,0.007509875724516154
Sport,Sportsmagasin,SVT1,0.05587532989038186
Sport,Tennis,SVT1,0.0962415804125596
Sport,VM,SVT1,0.005451664676272875
Sport,Vintersport,SVT1,0.2886987401211153
Sport,Volleyball,SVT1,0.00011639891523678784
Fritid,Antikviteter,SVT1,0.3052251690470372
Fritid,Hobby,SVT1,0.004244249371416435
Fritid,Hus & Have,SVT1,0.5310304671694205
Fritid,Madlavning,SVT1,0.07953609687260803
Fritid,Motor,SVT1,0.0025021321831534375
Fritid,Rejseprogram,SVT1,0.07746188535636445
Humor & Satire,Humor,SVT1,1.0
Kultur & Historie,Arkitektur,SVT1,0.003660183005929722
Kultur & Historie,Historie,SVT1,0.04331817730937741
Kultur & Historie,Kultur,SVT1,0.27798743718269286
